name,url,type_,image_url,image_path,effects,interactions
Analog Stick,https://bindingofisaacrebirth.fandom.com//wiki/Analog_Stick,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c2/Collectible_Analog_Stick_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014235,data/images/Analog Stick.png,,
Contagion,https://bindingofisaacrebirth.fandom.com//wiki/Contagion,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d9/Collectible_Contagion_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014847,data/images/Contagion.png,,
Finger!,https://bindingofisaacrebirth.fandom.com//wiki/Finger!,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2f/Collectible_Finger%21_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015923,data/images/Finger!.png,,
Shade,https://bindingofisaacrebirth.fandom.com//wiki/Shade,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/59/Collectible_Shade_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021255,data/images/Shade.png,,
Depression,https://bindingofisaacrebirth.fandom.com//wiki/Depression,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/85/Collectible_Depression_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015358,data/images/Depression.png,,
Hushy,https://bindingofisaacrebirth.fandom.com//wiki/Hushy,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8f/Collectible_Hushy_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020208,data/images/Hushy.png,,
Lil Monstro,https://bindingofisaacrebirth.fandom.com//wiki/Lil_Monstro,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/21/Collectible_Lil_Monstro_icon.png/revision/latest/scale-to-width-down/48?cb=20210821211013,data/images/Lil Monstro.png,,
King Baby,https://bindingofisaacrebirth.fandom.com//wiki/King_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f9/Collectible_King_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020305,data/images/King Baby.png,,
Big Chubby,https://bindingofisaacrebirth.fandom.com//wiki/Big_Chubby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/bc/Collectible_Big_Chubby_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014451,data/images/Big Chubby.png,,
Broken Glass Cannon,https://bindingofisaacrebirth.fandom.com//wiki/Broken_Glass_Cannon,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3f/Collectible_Broken_Glass_Cannon_icon.png/revision/latest/scale-to-width-down/48?cb=20210824102445,data/images/Broken Glass Cannon.png,,
Plan C,https://bindingofisaacrebirth.fandom.com//wiki/Plan_C,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a8/Collectible_Plan_C_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021015,data/images/Plan C.png,,
D1,https://bindingofisaacrebirth.fandom.com//wiki/D1,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6e/Collectible_D1_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015024,data/images/D1.png,,
Void,https://bindingofisaacrebirth.fandom.com//wiki/Void,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/84/Collectible_Void_icon.png/revision/latest/scale-to-width-down/48?cb=20210818225928,data/images/Void.png,,
Pause,https://bindingofisaacrebirth.fandom.com//wiki/Pause,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8d/Collectible_Pause_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020939,data/images/Pause.png,,
Smelter,https://bindingofisaacrebirth.fandom.com//wiki/Smelter,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fe/Collectible_Smelter_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021505,data/images/Smelter.png,,
Compost,https://bindingofisaacrebirth.fandom.com//wiki/Compost,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d6/Collectible_Compost_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014726,data/images/Compost.png,,
Dataminer,https://bindingofisaacrebirth.fandom.com//wiki/Dataminer,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8f/Collectible_Dataminer_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015203,data/images/Dataminer.png,,
Clicker,https://bindingofisaacrebirth.fandom.com//wiki/Clicker,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4b/Collectible_Clicker_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014653,data/images/Clicker.png,,
Mama Mega!,https://bindingofisaacrebirth.fandom.com//wiki/Mama_Mega!,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/90/Collectible_Mama_Mega%21_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020614,data/images/Mama Mega!.png,,
Wait What?,https://bindingofisaacrebirth.fandom.com//wiki/Wait_What%3F,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7f/Collectible_Wait_What_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021806,data/images/Wait What?.png,,
Crooked Penny,https://bindingofisaacrebirth.fandom.com//wiki/Crooked_Penny,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/65/Collectible_Crooked_Penny_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014914,data/images/Crooked Penny.png,,
Dull Razor,https://bindingofisaacrebirth.fandom.com//wiki/Dull_Razor,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9e/Collectible_Dull_Razor_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015539,data/images/Dull Razor.png,,
Potato Peeler,https://bindingofisaacrebirth.fandom.com//wiki/Potato_Peeler,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/67/Collectible_Potato_Peeler_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021144,data/images/Potato Peeler.png,,
Metronome,https://bindingofisaacrebirth.fandom.com//wiki/Metronome,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f2/Collectible_Metronome_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020719,data/images/Metronome.png,,
D Infinity,https://bindingofisaacrebirth.fandom.com//wiki/D_Infinity,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/92/Collectible_D_Infinity_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014946,data/images/D Infinity.png,,
Eden's Soul,https://bindingofisaacrebirth.fandom.com//wiki/Eden%27s_Soul,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a9/Collectible_Eden%27s_Soul_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015618,data/images/Eden's Soul.png,,
Acid Baby,https://bindingofisaacrebirth.fandom.com//wiki/Acid_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/95/Collectible_Acid_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014123,data/images/Acid Baby.png,,
YO LISTEN!,https://bindingofisaacrebirth.fandom.com//wiki/YO_LISTEN!,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/63/Collectible_YO_LISTEN%21_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021643,data/images/YO LISTEN!.png,,
Adrenaline,https://bindingofisaacrebirth.fandom.com//wiki/Adrenaline,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/80/Collectible_Adrenaline_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014206,data/images/Adrenaline.png,,
Jacob's Ladder,https://bindingofisaacrebirth.fandom.com//wiki/Jacob%27s_Ladder,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/31/Collectible_Jacob%27s_Ladder_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020235,data/images/Jacob's Ladder.png,,
Ghost Pepper,https://bindingofisaacrebirth.fandom.com//wiki/Ghost_Pepper,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a3/Collectible_Ghost_Pepper_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020002,data/images/Ghost Pepper.png,,
Euthanasia,https://bindingofisaacrebirth.fandom.com//wiki/Euthanasia,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/ca/Collectible_Euthanasia_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015723,data/images/Euthanasia.png,,
Camo Undies,https://bindingofisaacrebirth.fandom.com//wiki/Camo_Undies,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dd/Collectible_Camo_Undies_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014623,data/images/Camo Undies.png,,
Duality,https://bindingofisaacrebirth.fandom.com//wiki/Duality,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dc/Collectible_Duality_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015508,data/images/Duality.png,,
Eucharist,https://bindingofisaacrebirth.fandom.com//wiki/Eucharist,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f8/Collectible_Eucharist_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015650,data/images/Eucharist.png,,
Sack of Sacks,https://bindingofisaacrebirth.fandom.com//wiki/Sack_of_Sacks,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1e/Collectible_Sack_of_Sacks_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021220,data/images/Sack of Sacks.png,,
Greed's Gullet,https://bindingofisaacrebirth.fandom.com//wiki/Greed%27s_Gullet,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/23/Collectible_Greed%27s_Gullet_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020132,data/images/Greed's Gullet.png,,
Large Zit,https://bindingofisaacrebirth.fandom.com//wiki/Large_Zit,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/43/Collectible_Large_Zit_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020341,data/images/Large Zit.png,,
Little Horn (Item),https://bindingofisaacrebirth.fandom.com//wiki/Little_Horn_(Item),,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/97/Collectible_Little_Horn_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020536,data/images/Little Horn (Item).png,,
Brown Nugget,https://bindingofisaacrebirth.fandom.com//wiki/Brown_Nugget,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/36/Collectible_Brown_Nugget_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014554,data/images/Brown Nugget.png,,
Poke Go,https://bindingofisaacrebirth.fandom.com//wiki/Poke_Go,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/24/Collectible_Poke_Go_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021043,data/images/Poke Go.png,,
Backstabber,https://bindingofisaacrebirth.fandom.com//wiki/Backstabber,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5d/Collectible_Backstabber_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014338,data/images/Backstabber.png,,
Sharp Straw,https://bindingofisaacrebirth.fandom.com//wiki/Sharp_Straw,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fe/Collectible_Sharp_Straw_icon.png/revision/latest/scale-to-width-down/48?cb=20210822021352,data/images/Sharp Straw.png,,
Mom's Razor,https://bindingofisaacrebirth.fandom.com//wiki/Mom%27s_Razor,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2d/Collectible_Mom%27s_Razor_icon.png/revision/latest/scale-to-width-down/48?cb=20210822020830,data/images/Mom's Razor.png,,
Bloodshot Eye,https://bindingofisaacrebirth.fandom.com//wiki/Bloodshot_Eye,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/22/Collectible_Bloodshot_Eye_icon.png/revision/latest/scale-to-width-down/48?cb=20210822014522,data/images/Bloodshot Eye.png,,
Delirious,https://bindingofisaacrebirth.fandom.com//wiki/Delirious,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/aa/Collectible_Delirious_icon.png/revision/latest/scale-to-width-down/48?cb=20210822015317,data/images/Delirious.png,,
Angry Fly,https://bindingofisaacrebirth.fandom.com//wiki/Angry_Fly,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/07/Collectible_Angry_Fly_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050012,data/images/Angry Fly.png,,
Black Hole,https://bindingofisaacrebirth.fandom.com//wiki/Black_Hole,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0e/Collectible_Black_Hole_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050040,data/images/Black Hole.png,,
Bozo,https://bindingofisaacrebirth.fandom.com//wiki/Bozo,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c6/Collectible_Bozo_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050109,data/images/Bozo.png,,
Broken Modem,https://bindingofisaacrebirth.fandom.com//wiki/Broken_Modem,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6c/Collectible_Broken_Modem_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050137,data/images/Broken Modem.png,,
Mystery Gift,https://bindingofisaacrebirth.fandom.com//wiki/Mystery_Gift,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/36/Collectible_Mystery_Gift_icon.png/revision/latest/scale-to-width-down/48?cb=20210822045919,data/images/Mystery Gift.png,,
Sprinkler,https://bindingofisaacrebirth.fandom.com//wiki/Sprinkler,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e5/Collectible_Sprinkler_icon.png/revision/latest/scale-to-width-down/48?cb=20210822045948,data/images/Sprinkler.png,,
Fast Bombs,https://bindingofisaacrebirth.fandom.com//wiki/Fast_Bombs,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ee/Collectible_Fast_Bombs_icon.png/revision/latest/scale-to-width-down/48?cb=20210822045824,data/images/Fast Bombs.png,,
Buddy in a Box,https://bindingofisaacrebirth.fandom.com//wiki/Buddy_in_a_Box,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/af/Collectible_Buddy_in_a_Box_icon.png/revision/latest/scale-to-width-down/48?cb=20210822045754,data/images/Buddy in a Box.png,,
Lil Delirium,https://bindingofisaacrebirth.fandom.com//wiki/Lil_Delirium,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7d/Collectible_Lil_Delirium_icon.png/revision/latest/scale-to-width-down/48?cb=20210822045849,data/images/Lil Delirium.png,,
Jumper Cables,https://bindingofisaacrebirth.fandom.com//wiki/Jumper_Cables,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0c/Collectible_Jumper_Cables_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050657,data/images/Jumper Cables.png,,
Coupon,https://bindingofisaacrebirth.fandom.com//wiki/Coupon,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/90/Collectible_Coupon_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050633,data/images/Coupon.png,,
Telekinesis,https://bindingofisaacrebirth.fandom.com//wiki/Telekinesis,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4e/Collectible_Telekinesis_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050608,data/images/Telekinesis.png,,
Moving Box,https://bindingofisaacrebirth.fandom.com//wiki/Moving_Box,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/87/Collectible_Moving_Box_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050748,data/images/Moving Box.png,,
Technology Zero,https://bindingofisaacrebirth.fandom.com//wiki/Technology_Zero,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3b/Collectible_Technology_Zero_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050812,data/images/Technology Zero.png,,
Leprosy,https://bindingofisaacrebirth.fandom.com//wiki/Leprosy,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/01/Collectible_Leprosy_icon.png/revision/latest/scale-to-width-down/48?cb=20210822050724,data/images/Leprosy.png,,
7 Seals,https://bindingofisaacrebirth.fandom.com//wiki/7_Seals,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/90/Collectible_7_Seals_icon.png/revision/latest/scale-to-width-down/48?cb=20210822062850,data/images/7 Seals.png,,
Mr. ME!,https://bindingofisaacrebirth.fandom.com//wiki/Mr._ME!,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/da/Collectible_Mr._ME%21_icon.png/revision/latest/scale-to-width-down/48?cb=20210822062826,data/images/Mr. ME!.png,,
Angelic Prism,https://bindingofisaacrebirth.fandom.com//wiki/Angelic_Prism,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c7/Collectible_Angelic_Prism_icon.png/revision/latest/scale-to-width-down/48?cb=20210822062758,data/images/Angelic Prism.png,,
Pop!,https://bindingofisaacrebirth.fandom.com//wiki/Pop!,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/76/Collectible_Pop%21_icon.png/revision/latest/scale-to-width-down/48?cb=20210822062733,data/images/Pop!.png,,
Death's List,https://bindingofisaacrebirth.fandom.com//wiki/Death%27s_List,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9d/Collectible_Death%27s_List_icon.png/revision/latest/scale-to-width-down/48?cb=20210822064754,data/images/Death's List.png,,
Haemolacria,https://bindingofisaacrebirth.fandom.com//wiki/Haemolacria,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/48/Collectible_Haemolacria_icon.png/revision/latest/scale-to-width-down/48?cb=20210822064726,data/images/Haemolacria.png,,
Lachryphagy,https://bindingofisaacrebirth.fandom.com//wiki/Lachryphagy,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/30/Collectible_Lachryphagy_icon.png/revision/latest/scale-to-width-down/48?cb=20210822064658,data/images/Lachryphagy.png,,
Trisagion,https://bindingofisaacrebirth.fandom.com//wiki/Trisagion,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/25/Collectible_Trisagion_icon.png/revision/latest/scale-to-width-down/48?cb=20210822064628,data/images/Trisagion.png,,
Schoolbag,https://bindingofisaacrebirth.fandom.com//wiki/Schoolbag,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d7/Collectible_Schoolbag_icon.png/revision/latest/scale-to-width-down/48?cb=20210822064600,data/images/Schoolbag.png,,
